username,Source_Manga,Source_Light_Novel,Source_Original,Source_Manhwa,Source_Other,Genre_Action,Genre_Adventure,Genre_Comedy,Genre_Drama,Genre_Fantasy,Genre_Sci-Fi,Genre_Slice_of_Life,Genre_Romance,Genre_Supernatural,Genre_Suspense,Genre_Sports
Watanukiz,0.8265060240963855,0.09542168674698795,0.06891566265060241,0.0819277108433735,0.01349397590361446,0.38313253012048193,0.18313253012048192,0.17590361445783131,0.21927710843373494,0.1783132530120482,0.05783132530120482,0.0,0.07951807228915662,0.21445783132530122,0.13493975903614458,0.24096385542168675
drakenation,0.5719557195571956,0.385239852398524,0.15018450184501847,0.12398523985239852,0.012398523985239853,0.39114391143911437,0.26642066420664207,0.3284132841328413,0.29298892988929887,0.25018450184501845,0.15719557195571957,0.03837638376383764,0.22361623616236162,0.14243542435424356,0.10405904059040591,0.023616236162361623
Amaterasu-sama,0.4793597304128054,0.6687447346251054,0.09359730412805392,0.015164279696714406,0.0451558550968829,0.3909014321819714,0.08003369839932603,0.3909014321819714,0.2080876158382477,0.17607413647851727,0.10362257792754845,0.06571187868576242,0.2712721145745577,0.392586352148273,0.06739679865206402,0.0
Gui_MD,0.56601607347876,0.2521239954075775,0.21469575200918486,0.022962112514351322,0.06980482204362802,0.6280137772675086,0.4535017221584386,0.43857634902411025,0.2617680826636051,0.4041331802525832,0.18828932261768083,0.0,0.2296211251435132,0.17451205510907003,0.10907003444316878,0.010332950631458095
Ripe,0.6167773083886542,0.15099577549788776,0.15135787567893785,0.11828605914302957,0.08207604103802052,0.452021726010863,0.2576946288473144,0.29692214846107423,0.17018708509354255,0.22027761013880506,0.11466505733252867,0.022933011466505733,0.15751357875678937,0.19734459867229934,0.1044055522027761,0.04224502112251056
hibiscus,0.47393364928909953,0.2985781990521327,0.20331753554502371,0.12796208530805686,0.08909952606635071,0.44549763033175355,0.0924170616113744,0.3127962085308057,0.3104265402843602,0.14928909952606634,0.09004739336492891,0.11611374407582939,0.045023696682464455,0.4099526066350711,0.09004739336492891,0.0
ninjasz,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
trocaEquivalent,0.4824074074074074,0.28500000000000003,0.353425925925926,0.046296296296296294,0.011851851851851853,0.33240740740740743,0.23796296296296296,0.3388888888888889,0.34814814814814815,0.24444444444444444,0.2601851851851852,0.01574074074074074,0.15925925925925927,0.11296296296296296,0.20277777777777778,0.025
Luan_B4,0.39162112932604737,0.4065573770491804,0.38269581056466306,0.0,0.027686703096539166,0.3406193078324226,0.273224043715847,0.29690346083788705,0.42987249544626593,0.2550091074681239,0.23497267759562843,0.0,0.21129326047358835,0.21311475409836064,0.22768670309653916,0.014571948998178506
vagnerbarbosa,0.5542521994134897,0.14780058651026393,0.23225806451612904,0.0,0.1219941348973607,0.5601173020527859,0.45454545454545453,0.22287390029325513,0.41348973607038125,0.4750733137829912,0.21994134897360704,0.0,0.2785923753665689,0.13196480938416422,0.22287390029325513,0.0
tikami,0.13636363636363635,1.309090909090909,0.15,0.0,0.0,0.0,0.0,0.4090909090909091,0.4393939393939394,0.13636363636363635,0.0,0.0,0.42424242424242425,0.0,0.15151515151515152,0.0
SNova,0.03765690376569038,1.0694560669456066,0.4050209205020921,0.0,0.0,0.17573221757322174,0.03765690376569038,0.06694560669456066,0.7866108786610879,0.21338912133891214,0.32217573221757323,0.03765690376569038,0.6861924686192469,0.12133891213389121,0.0794979079497908,0.0
mandyshina,0.7051282051282052,0.45,0.049358974358974364,0.0,0.0,0.6025641025641025,0.14743589743589744,0.40384615384615385,0.5705128205128205,0.2948717948717949,0.0641025641025641,0.04487179487179487,0.4551282051282051,0.15384615384615385,0.15384615384615385,0.0
hondamegumi,0.5251889168765743,0.27204030226700254,0.2992443324937028,0.0654911838790932,0.015113350125944584,0.3992443324937028,0.21158690176322417,0.22418136020151133,0.4609571788413098,0.2380352644836272,0.1889168765743073,0.06297229219143577,0.3136020151133501,0.09445843828715365,0.15365239294710328,0.010075566750629723
ginozas,0.5565770862800565,0.34752475247524756,0.24971711456859974,0.014144271570014143,0.013012729844413014,0.4144271570014144,0.09052333804809053,0.19943422913719944,0.35148514851485146,0.15770862800565771,0.1753889674681754,0.015558698727015558,0.2043847241867044,0.21074964639321075,0.2369165487977369,0.07425742574257425
TiaMiki,0.5071542130365659,0.19173290937996823,0.25182829888712244,0.03179650238473768,0.11319554848966615,0.5007949125596184,0.4117647058823529,0.28139904610492844,0.314785373608903,0.3179650238473768,0.10492845786963434,0.0,0.14467408585055644,0.1287758346581876,0.14308426073131955,0.011128775834658187
OugeReCo,0.43506921555702044,0.43546473302570865,0.3110744891232696,0.05273566249176005,0.011074489123269611,0.32630191166776534,0.12986156888595912,0.1054713249835201,0.4146341463414634,0.23005932762030323,0.1885299934080422,0.03098220171390903,0.16216216216216217,0.08239947264337508,0.23665128543177325,0.08305866842452209
Gomu,0.641895845523698,0.30228203627852546,0.15898186073727327,0.021064950263311878,0.028086600351082503,0.328847279110591,0.2393212404915155,0.24400234055002926,0.2972498537156232,0.25629022820362785,0.0965476887068461,0.016968987712112346,0.2890579286132241,0.19660620245757754,0.13458162668227033,0.024575775307197192
Jiripolico,0.4189842805320435,0.6453446191051996,0.18022974607013303,0.07859733978234583,0.015477629987908102,0.3355501813784764,0.1003627569528416,0.46856106408706166,0.2756952841596131,0.17291414752116083,0.17896009673518742,0.012091898428053204,0.3476420798065296,0.27327690447400244,0.17230955259975816,0.004232164449818622
kuurara,0.5254901960784314,0.33882352941176475,0.31490196078431376,0.0,0.0,0.25882352941176473,0.2823529411764706,0.3215686274509804,0.43529411764705883,0.21176470588235294,0.24313725490196078,0.027450980392156862,0.5098039215686274,0.11764705882352941,0.1568627450980392,0.0
JokerxHisoka,0.3968957871396896,0.5358093126385809,0.2426829268292683,0.024390243902439025,0.05809312638580932,0.4063192904656319,0.25609756097560976,0.458980044345898,0.1762749445676275,0.3580931263858093,0.18070953436807094,0.0,0.4024390243902439,0.12749445676274945,0.012749445676274944,0.003880266075388027
Celeb17,0.6570841889117043,0.2919917864476386,0.142299794661191,0.0,0.04106776180698152,0.22587268993839835,0.19917864476386038,0.3798767967145791,0.4188911704312115,0.20123203285420946,0.10472279260780287,0.0,0.20944558521560575,0.26283367556468173,0.14168377823408623,0.0
injecthevenom,0.38740458015267176,0.1717557251908397,0.14694656488549618,0.026717557251908396,0.29618320610687027,0.3797709923664122,0.6564885496183206,0.49236641221374045,0.3969465648854962,0.5610687022900763,0.05534351145038168,0.0,0.24236641221374045,0.04961832061068702,0.0,0.013358778625954198
buh_xavier,0.6248431618569636,0.3353826850690088,0.1518193224592221,0.030112923462986198,0.028607277289836888,0.39648682559598497,0.16122961104140526,0.18946047678795483,0.34127979924717694,0.2051442910915935,0.15181932245922208,0.02070263488080301,0.24153074027603513,0.18193224592220827,0.1398996235884567,0.07779171894604768
cadukyojin,0.6901140684410646,0.22585551330798478,0.10874524714828898,0.03802281368821293,0.053231939163498096,0.6197718631178707,0.33269961977186313,0.37072243346007605,0.1311787072243346,0.3612167300380228,0.03231939163498099,0.0,0.27566539923954375,0.25665399239543724,0.07224334600760456,0.06844106463878327
kikyoumarss,0.42516129032258065,0.37393548387096776,0.2959354838709678,0.04387096774193548,0.06090322580645162,0.2954838709677419,0.16129032258064516,0.14838709677419354,0.3690322580645161,0.19548387096774195,0.19741935483870968,0.04709677419354839,0.16064516129032258,0.16451612903225807,0.19612903225806452,0.0
Treviz_BR,0.7032786885245902,0.24491803278688526,0.15868852459016394,0.03278688524590164,0.0,0.4901639344262295,0.21147540983606558,0.20163934426229507,0.2540983606557377,0.2098360655737705,0.13114754098360656,0.06229508196721312,0.09836065573770492,0.2278688524590164,0.1377049180327869,0.1557377049180328
Juanmoreira,0.42736842105263156,0.5797894736842106,0.19915789473684212,0.06315789473684211,0.030315789473684213,0.6147368421052631,0.28210526315789475,0.2736842105263158,0.29473684210526313,0.2673684210526316,0.15789473684210525,0.0,0.3094736842105263,0.21052631578947367,0.1431578947368421,0.035789473684210524
Reitsuya,0.5845896147403685,0.32261306532663314,0.18425460636515914,0.02680067001675042,0.044221105527638194,0.6046901172529313,0.20435510887772193,0.24120603015075376,0.1541038525963149,0.39195979899497485,0.22613065326633167,0.0,0.08542713567839195,0.1658291457286432,0.21105527638190955,0.05025125628140704
douglaskoud,0.4217687074829932,0.7224489795918367,0.0673469387755102,0.23129251700680273,0.0,0.7414965986394558,0.23809523809523808,0.3129251700680272,0.3129251700680272,0.4217687074829932,0.06802721088435375,0.0,0.272108843537415,0.2789115646258503,0.1836734693877551,0.0
lihsponge,0.392,0.5328,0.34320000000000006,0.0,0.0,0.384,0.304,0.224,0.32,0.536,0.0,0.0,0.152,0.08,0.08,0.08
Havora,0.5478927203065134,0.23908045977011497,0.29501915708812265,0.0842911877394636,0.00715197956577267,0.4955300127713921,0.2554278416347382,0.19284802043422733,0.39719029374201786,0.1979565772669221,0.20689655172413793,0.0,0.10344827586206896,0.140485312899106,0.24010217113665389,0.06257982120051085
sunoso,0.6395184135977338,0.3148725212464589,0.15035410764872523,0.08498583569405099,0.0050991501416430595,0.29249291784702547,0.13739376770538245,0.26203966005665724,0.2953257790368272,0.17138810198300283,0.11189801699716714,0.02762039660056657,0.23087818696883852,0.10835694050991501,0.0679886685552408,0.14660056657223797
kurtbeyaz,0.5691906005221932,0.4135770234986945,0.19817232375979113,0.0,0.01671018276762402,0.608355091383812,0.26631853785900783,0.23237597911227154,0.2454308093994778,0.3733681462140992,0.15926892950391644,0.0,0.24281984334203655,0.1801566579634465,0.1279373368146214,0.020887728459530026
Leo_evageek,0.39655172413793105,0.39655172413793105,0.3434865900383142,0.0,0.05670498084291188,0.41954022988505746,0.2777777777777778,0.23563218390804597,0.4521072796934866,0.28735632183908044,0.3448275862068966,0.0,0.28160919540229884,0.11685823754789272,0.2049808429118774,0.0
vrislove,0.42401960784313725,0.4279411764705882,0.3262254901960785,0.08333333333333333,0.0,0.22058823529411764,0.14460784313725492,0.3161764705882353,0.3161764705882353,0.041666666666666664,0.17892156862745098,0.022058823529411766,0.1053921568627451,0.29411764705882354,0.34558823529411764,0.0
arsvita,0.6410256410256411,0.6461538461538462,0.0,0.0,0.0,0.5641025641025641,0.20512820512820512,0.0,0.1794871794871795,0.20512820512820512,0.1794871794871795,0.0,0.0,0.4358974358974359,0.4358974358974359,0.0
brianrj,0.4259354177344951,0.704869297796002,0.1449000512557663,0.0451050743208611,0.02255253716043055,0.5356227575602255,0.21476166068682725,0.23936442849820605,0.16145566376217324,0.3880061506919528,0.18862121988723732,0.008713480266529985,0.2168118913377755,0.11635058944131214,0.12865197334700154,0.06355715017939519
Chopz,0.7819548872180451,0.2571428571428572,0.08270676691729323,0.0,0.0,0.42857142857142855,0.15037593984962405,0.14285714285714285,0.21052631578947367,0.06015037593984962,0.07518796992481203,0.0,0.21804511278195488,0.13533834586466165,0.07518796992481203,0.2932330827067669
exom,0.7046370967741935,0.17237903225806453,0.16854838709677422,0.04032258064516129,0.020967741935483872,0.2701612903225806,0.13205645161290322,0.14516129032258066,0.38205645161290325,0.1774193548387097,0.02620967741935484,0.05846774193548387,0.4485887096774194,0.26713709677419356,0.07459677419354839,0.03931451612903226
MatheusDOG,0.7542262678803641,0.2410923276983095,0.07724317295188557,0.06241872561768531,0.008322496749024707,0.5071521456436932,0.31339401820546164,0.11183355006501951,0.3016905071521456,0.3953185955786736,0.09362808842652796,0.0754226267880364,0.0988296488946684,0.11443433029908973,0.13394018205461639,0.17035110533159947
TMGreed,0.5068649885583524,0.4180778032036614,0.20137299771167047,0.07780320366132723,0.031121281464530897,0.2540045766590389,0.2574370709382151,0.38100686498855835,0.17505720823798626,0.14073226544622425,0.06750572082379863,0.10983981693363844,0.17505720823798626,0.30434782608695654,0.06636155606407322,0.041189931350114416
Saikoh,0.4074074074074074,0.23333333333333334,0.5092592592592593,0.0,0.0,0.5370370370370371,0.5925925925925926,0.12962962962962962,0.3333333333333333,0.4074074074074074,0.3148148148148148,0.0,0.3148148148148148,0.0,0.0,0.0
AbusadorLolicon,0.47,0.594,0.22,0.0,0.0,0.475,0.085,0.05,0.23,0.18,0.2,0.0,0.095,0.255,0.09,0.145
Joysay,0.5352941176470588,0.4475935828877005,0.13176470588235295,0.12513368983957218,0.026951871657754013,0.279144385026738,0.18074866310160428,0.3877005347593583,0.31711229946524067,0.19572192513368983,0.09786096256684491,0.04331550802139037,0.2160427807486631,0.22245989304812835,0.10909090909090909,0.0
LagSwag,0.36352357320099254,0.6856079404466502,0.21426799007444172,0.0,0.04863523573200993,0.5843672456575683,0.33126550868486354,0.2667493796526055,0.20967741935483872,0.4057071960297767,0.19478908188585609,0.0,0.19975186104218362,0.13523573200992556,0.141439205955335,0.033498759305210915
Froxxy,0.6853281853281853,0.1667953667953668,0.16988416988416988,0.03088803088803089,0.0416988416988417,0.6196911196911197,0.3166023166023166,0.15057915057915058,0.25675675675675674,0.44787644787644787,0.10038610038610038,0.0,0.12548262548262548,0.10424710424710425,0.138996138996139,0.11196911196911197
Mr_Hunter,0.625531914893617,0.3191489361702128,0.11702127659574468,0.16170212765957448,0.007943262411347518,0.5574468085106383,0.3304964539007092,0.23829787234042554,0.23546099290780143,0.3333333333333333,0.13900709219858157,0.009929078014184398,0.019858156028368795,0.20141843971631207,0.1971631205673759,0.062411347517730496
Batatataoti,0.4681528662420382,0.9573248407643313,0.0,0.0,0.0,0.4681528662420382,0.1592356687898089,0.6942675159235668,0.06050955414012739,0.31528662420382164,0.3375796178343949,0.0,0.5286624203821656,0.4140127388535032,0.12101910828025478,0.0
szaboyy,0.624633431085044,0.25337243401759535,0.11129032258064517,0.07917888563049853,0.0750733137829912,0.6539589442815249,0.24780058651026393,0.14076246334310852,0.1598240469208211,0.2785923753665689,0.08797653958944282,0.0,0.14076246334310852,0.29472140762463345,0.09090909090909091,0.15835777126099707
jackiesfierro,0.16279069767441862,1.5069767441860464,0.0,0.0,0.0,1.0,0.0,0.0,0.18604651162790697,0.6511627906976745,0.18604651162790697,0.0,0.0,0.16279069767441862,0.0,0.0
Porto7321,0.5391156462585034,0.36275510204081635,0.13188775510204084,0.04421768707482993,0.09387755102040816,0.5102040816326531,0.3137755102040816,0.43452380952380953,0.19982993197278912,0.3307823129251701,0.15816326530612246,0.0,0.22789115646258504,0.1598639455782313,0.1377551020408163,0.02891156462585034
kandsupon,0.3646376811594203,0.6417391304347826,0.1887536231884058,0.04057971014492753,0.06956521739130435,0.1565217391304348,0.0655072463768116,0.42028985507246375,0.19594202898550725,0.19710144927536233,0.0944927536231884,0.15188405797101448,0.336231884057971,0.09971014492753623,0.01971014492753623,0.012753623188405797
Satter,0.49818445896877267,0.48888888888888893,0.19331880900508355,0.03631082062454612,0.029048656499636893,0.4262890341321714,0.12418300653594772,0.2018881626724764,0.20406681190994916,0.3093681917211329,0.1568627450980392,0.03413217138707335,0.21278140885984023,0.1757443718228032,0.09949164851125636,0.0915032679738562
VonHohenheim,0.3801608579088472,0.8174798927613942,0.14863270777479895,0.017158176943699734,0.017587131367292227,0.4579088471849866,0.15656836461126006,0.39463806970509385,0.20536193029490615,0.2938337801608579,0.24825737265415548,0.00482573726541555,0.4160857908847185,0.17587131367292225,0.08418230563002681,0.00482573726541555
Tivra,0.36363636363636365,1.1454545454545455,0.0,0.0,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0
RubyHertz,0.39361702127659576,0.9191489361702129,0.0,0.0,0.07659574468085106,0.48936170212765956,0.0851063829787234,0.5319148936170213,0.09574468085106383,0.0,0.0,0.10638297872340426,0.6276595744680851,0.5957446808510638,0.20212765957446807,0.0
Ramperouge,0.54,0.4392,0.18700000000000003,0.036,0.022400000000000003,0.392,0.206,0.212,0.376,0.332,0.268,0.0,0.404,0.206,0.11,0.032
oppokun,0.6581532416502947,0.1838899803536346,0.16856581532416506,0.17288801571709234,0.0,0.43222003929273084,0.23772102161100198,0.10412573673870335,0.39096267190569745,0.2180746561886051,0.12180746561886051,0.12966601178781925,0.08644400785854617,0.32220039292730845,0.2868369351669941,0.0
Lize_kuro,0.5753040224508886,0.3199251637043966,0.19448082319925164,0.07109448082319925,0.027689429373246026,0.4200187090739008,0.13657623947614594,0.37885874649204865,0.27502338634237605,0.16838166510757718,0.21796071094480823,0.014967259120673527,0.2245088868101029,0.2488306828811974,0.15622076707202995,0.0
Hikiko3435,0.507103825136612,0.6019672131147542,0.11300546448087433,0.11147540983606558,0.0,0.3726775956284153,0.15628415300546447,0.41530054644808745,0.23497267759562843,0.17704918032786884,0.06448087431693988,0.03825136612021858,0.28852459016393445,0.24808743169398906,0.1092896174863388,0.0
RickCouto,0.5011210762331838,0.5286995515695068,0.1899103139013453,0.03923766816143498,0.010313901345291481,0.41143497757847536,0.1905829596412556,0.2713004484304933,0.22309417040358745,0.2460762331838565,0.15975336322869954,0.029708520179372196,0.2853139013452915,0.1266816143497758,0.07679372197309417,0.11715246636771301
gabvictors,0.5633333333333334,0.258,0.2695,0.04666666666666667,0.02,0.43166666666666664,0.2816666666666667,0.25166666666666665,0.32,0.38166666666666665,0.10333333333333333,0.06,0.23,0.06333333333333334,0.16666666666666666,0.0
Carlos_Hunter,0.6006600660066007,0.4514851485148515,0.1306930693069307,0.0,0.023762376237623763,0.5346534653465347,0.49504950495049505,0.0858085808580858,0.24422442244224424,0.570957095709571,0.0924092409240924,0.0,0.4521452145214521,0.19801980198019803,0.1419141914191419,0.0
DomGamazzi,0.6181818181818182,0.09350649350649351,0.21428571428571427,0.05194805194805195,0.08727272727272728,0.4727272727272727,0.4,0.38961038961038963,0.2519480519480519,0.2909090909090909,0.21558441558441557,0.05194805194805195,0.01818181818181818,0.09350649350649351,0.14285714285714285,0.0
CrisKey,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mon4rca,0.4291891891891892,0.6596756756756758,0.09870270270270272,0.09081081081081081,0.05535135135135136,0.6832432432432433,0.26594594594594595,0.17513513513513512,0.15675675675675677,0.5481081081081081,0.08756756756756756,0.015135135135135135,0.1772972972972973,0.10918918918918918,0.11135135135135135,0.01945945945945946
SASUKEEEEEEEEEEE,0.5806451612903226,0.39043381535038935,0.15478309232480533,0.04004449388209121,0.03337041156840934,0.4744160177975528,0.1167964404894327,0.3509454949944383,0.21635150166852057,0.18520578420467185,0.13014460511679643,0.05228031145717464,0.10456062291434928,0.21468298109010012,0.11957730812013348,0.04838709677419355
Yanhiko,0.46170212765957447,0.5642553191489362,0.16695035460992907,0.07092198581560284,0.030070921985815607,0.48723404255319147,0.16382978723404254,0.36028368794326243,0.19432624113475178,0.23546099290780143,0.13120567375886524,0.018439716312056736,0.2602836879432624,0.23049645390070922,0.08865248226950355,0.04113475177304964
ProYami,0.5610687022900763,0.4259541984732825,0.18473282442748093,0.06870229007633588,0.0,0.44656488549618323,0.30916030534351147,0.26717557251908397,0.4083969465648855,0.30343511450381677,0.17557251908396945,0.0,0.12786259541984732,0.09351145038167939,0.22137404580152673,0.04961832061068702
DrioJ,0.48984565393988627,0.5220146222583266,0.15637692932575145,0.10560519902518278,0.02014622258326564,0.4833468724614135,0.17627944760357434,0.2794476035743298,0.20308692120227456,0.2867587327376117,0.11454102355808286,0.03736799350121852,0.23639317627944761,0.14703493095044678,0.12510154346060115,0.06336311941510966
Marshiw,0.5029940119760479,0.42035928143712575,0.16467065868263475,0.2275449101796407,0.0,0.2754491017964072,0.08982035928143713,0.38323353293413176,0.18562874251497005,0.32934131736526945,0.04790419161676647,0.0,0.20359281437125748,0.1437125748502994,0.10179640718562874,0.10179640718562874
jwalker997,0.2543859649122807,1.1593984962406017,0.08684210526315791,0.02631578947368421,0.007518796992481203,0.010651629072681704,0.0,0.008771929824561403,0.0,0.018170426065162906,0.02443609022556391,0.0,0.0,0.03132832080200501,0.0,0.0
yuimeko,0.6540404040404041,0.35454545454545455,0.1638888888888889,0.0,0.0,0.2828282828282828,0.04040404040404041,0.20454545454545456,0.3787878787878788,0.1590909090909091,0.15151515151515152,0.017676767676767676,0.3055555555555556,0.20959595959595959,0.42676767676767674,0.0
JPGuerra,0.0,1.2226415094339622,0.3528301886792453,0.0,0.0,0.3018867924528302,0.3018867924528302,0.0,0.6981132075471698,0.3018867924528302,0.32075471698113206,0.0,1.0,0.0,0.0,0.0
AcePleiades,0.5555555555555556,0.0,0.24444444444444444,0.0,0.17777777777777778,0.0,0.0,0.35555555555555557,0.2222222222222222,0.0,0.2222222222222222,0.2,0.0,0.2222222222222222,0.4222222222222222,0.0
LealStaark,0.8347107438016529,0.0,0.09090909090909091,0.1652892561983471,0.0,0.38016528925619836,0.0,0.3884297520661157,0.23140495867768596,0.0,0.0,0.0,0.0,0.1652892561983471,0.0,0.3884297520661157
DaisukeSan_,0.6923076923076923,0.0,0.3384615384615385,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
M1doriya,0.5156054931335831,0.5595505617977528,0.08377028714107367,0.17478152309612985,0.007990012484394507,0.34831460674157305,0.18102372034956304,0.37203495630461925,0.26217228464419473,0.35830212234706615,0.012484394506866416,0.07240948813982521,0.2808988764044944,0.09238451935081149,0.1198501872659176,0.0
_Luhan_,0.4839506172839506,0.17185185185185187,0.3576131687242799,0.12839506172839507,0.025020576131687244,0.4213991769547325,0.29876543209876544,0.11358024691358025,0.40329218106995884,0.19012345679012346,0.24773662551440329,0.05596707818930041,0.13168724279835392,0.18847736625514402,0.25267489711934155,0.09300411522633745
PurpleHaze_,0.9067357512953368,0.0,0.10259067357512953,0.0,0.0,0.5077720207253886,0.21761658031088082,0.0,0.3160621761658031,0.17098445595854922,0.05181347150259067,0.0,0.0,0.08808290155440414,0.22279792746113988,0.3160621761658031
kisaraginanao,0.5909090909090909,0.3467532467532468,0.10714285714285716,0.2077922077922078,0.012121212121212123,0.23593073593073594,0.0,0.3203463203463203,0.2012987012987013,0.01948051948051948,0.0,0.11904761904761904,0.17532467532467533,0.1341991341991342,0.13852813852813853,0.15800865800865802
gabsi,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Space_Dice,0.6516966067864272,0.2568862275449102,0.15259481037924152,0.11976047904191617,0.005588822355289421,0.4880239520958084,0.18762475049900199,0.16167664670658682,0.3203592814371258,0.281437125748503,0.1506986027944112,0.015968063872255488,0.07085828343313373,0.1656686626746507,0.19461077844311378,0.08183632734530938
Harputecos,0.5384953805543334,0.5305763308402992,0.09533655961284647,0.11966564012318522,0.016190057193136827,0.557853057633084,0.20545534535855697,0.2820061592608887,0.19753629564452266,0.3748350197976243,0.14474263088429387,0.025076990761108666,0.2234931808183018,0.16630004399472062,0.10162780466344039,0.04135503739551254
SaturnsWitch,0.42786069651741293,0.15000000000000002,0.47475124378109457,0.05223880597014925,0.024875621890547265,0.15920398009950248,0.21019900497512436,0.23383084577114427,0.3718905472636816,0.1517412935323383,0.21517412935323382,0.05845771144278607,0.1890547263681592,0.13805970149253732,0.17164179104477612,0.03109452736318408
1Shiroo,0.40698869475847893,0.8371017471736896,0.05143884892086331,0.09455292908530319,0.027132579650565265,0.4486125385405961,0.13309352517985612,0.5344295991778006,0.0986639260020555,0.3324768756423433,0.09403905447070915,0.0051387461459403904,0.4357656731757451,0.2183967112024666,0.04933196300102775,0.019527235354573486
MaxOwO_,0.6707317073170732,0.3073170731707317,0.11536585365853659,0.03414634146341464,0.02926829268292683,0.5,0.13902439024390245,0.348780487804878,0.24390243902439024,0.24634146341463414,0.024390243902439025,0.05609756097560976,0.22682926829268293,0.21951219512195122,0.17804878048780487,0.02195121951219512
KinSeravat,0.5333333333333333,0.84,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
Chryslaine,0.7178988326848249,0.2731517509727627,0.10700389105058367,0.027237354085603113,0.01556420233463035,0.5155642023346303,0.2821011673151751,0.33073929961089493,0.24124513618677043,0.22568093385214008,0.11089494163424124,0.0,0.12062256809338522,0.20622568093385213,0.1517509727626459,0.01556420233463035
FelipeDrz,0.4024822695035461,0.7978723404255319,0.10336879432624115,0.09219858156028368,0.011347517730496455,0.4875886524822695,0.1773049645390071,0.18971631205673758,0.29432624113475175,0.25,0.040780141843971635,0.0,0.30319148936170215,0.19326241134751773,0.15425531914893617,0.05319148936170213
kirbaby,0.42513863216266173,0.24621072088724588,0.25212569316081335,0.033271719038817,0.15378927911275417,0.1866913123844732,0.05545286506469501,0.2828096118299446,0.32532347504621073,0.12199630314232902,0.08872458410351201,0.14417744916820702,0.066543438077634,0.08133086876155268,0.2920517560073937,0.11645101663585952
Ehregher,0.5070028011204482,0.4436974789915966,0.18425770308123252,0.06162464985994398,0.038543417366946775,0.4184873949579832,0.2627450980392157,0.26666666666666666,0.29635854341736695,0.3243697478991597,0.2801120448179272,0.008403361344537815,0.17142857142857143,0.08683473389355742,0.05826330532212885,0.0515406162464986
Miwakuni,0.39092872570194387,0.6816414686825054,0.2177825773938085,0.04175665946724262,0.009215262778977683,0.39092872570194387,0.11591072714182865,0.3362131029517639,0.26709863210943124,0.25557955363570917,0.1879049676025918,0.01655867530597552,0.34989200863930886,0.17782577393808496,0.14398848092152627,0.0
Mutrano,0.4207650273224044,0.2360655737704918,0.43879781420765035,0.09836065573770492,0.0,0.23224043715846995,0.13387978142076504,0.18032786885245902,0.5136612021857924,0.1092896174863388,0.4344262295081967,0.04918032786885246,0.04644808743169399,0.11748633879781421,0.3442622950819672,0.0
Elih,0.5286236297198539,0.40341047503045063,0.19293544457978076,0.13520097442143728,0.0034104750304506702,0.2935444579780755,0.11632155907429964,0.2612667478684531,0.3294762484774665,0.21680876979293545,0.10048721071863581,0.05785627283800244,0.27710109622411694,0.18635809987819732,0.15225334957369063,0.06699147381242387
Guilhermenha,0.5637342908438061,0.4653500897666068,0.14416517055655298,0.05745062836624776,0.01436265709156194,0.49012567324955114,0.1615798922800718,0.24236983842010773,0.36624775583482944,0.26032315978456017,0.12208258527827648,0.03411131059245961,0.26032315978456017,0.23518850987432674,0.1867145421903052,0.0
BraianQueijo,0.3903107861060329,0.8522851919561243,0.09351005484460696,0.0603290676416819,0.016819012797074956,0.4744058500914077,0.15813528336380256,0.5639853747714808,0.13254113345521024,0.3555758683729433,0.08409506398537477,0.0,0.45521023765996343,0.19378427787934185,0.08683729433272395,0.0
smmons,0.3153846153846154,0.49846153846153846,0.3553846153846154,0.11538461538461539,0.02153846153846154,0.22692307692307692,0.3730769230769231,0.12307692307692308,0.45,0.36538461538461536,0.08076923076923077,0.0,0.19615384615384615,0.14615384615384616,0.23846153846153847,0.026923076923076925
Gazzenn,0.5540334855403348,0.5424657534246576,0.07366818873668189,0.1308980213089802,0.009741248097412482,0.517503805175038,0.2222222222222222,0.1719939117199391,0.2861491628614916,0.3424657534246575,0.1248097412480974,0.0121765601217656,0.1171993911719939,0.1461187214611872,0.197869101978691,0.0791476407914764
DenzoS,0.601360544217687,0.2106122448979592,0.20802721088435375,0.14421768707482993,0.0163265306122449,0.5564625850340136,0.4204081632653061,0.42585034013605444,0.22312925170068026,0.3523809523809524,0.3129251700680272,0.0,0.05986394557823129,0.10204081632653061,0.19863945578231293,0.0
Akazawa-Kun,0.6108768971332209,0.32327150084317036,0.1233558178752108,0.11382799325463744,0.03237774030354132,0.327150084317032,0.10118043844856661,0.36129848229342326,0.2887858347386172,0.18887015177065766,0.049325463743676225,0.0366779089376054,0.3482293423271501,0.19856661045531196,0.09949409780775717,0.021079258010118045
